chrom	txStart	txEnd	strand	#name	name2	exonCount
chr6	134665490	134742646	-	NM_130447	Dusp16	7
chr6	134780216	134807901	+	NM_177687	Crebl2	5
chr6	134819110	134837877	-	NM_001167699	Gpr19	2
chr6	134847978	134850803	+	NR_029441	2810454H06Rik	1
chr6	134870418	134875543	+	NM_009875	Cdkn1b	3
chr6	134879109	134901736	+	NR_037955	1190002F15Rik	2
chr6	134932018	134936854	+	NM_001109914	Apold1	2
chr6	134961629	134973794	+	NM_026360	Ddx47	12
chr6	135015679	135034726	+	NM_181444	Gprc5a	4
chr6	135056008	135068301	-	NM_053118	Gprc5d	3
chr6	135087536	135118233	-	NM_013546	Hebp1	4
chr6	135138497	135144977	+	NR_040296	Gm19434	5
chr6	135148004	135186258	+	NM_028982	8430419L09Rik	13
chr6	135187347	135197902	-	NM_001080552	Gsg1	6
chr6	135259146	135260402	-	NM_029595	Pbp2	1
chr6	135312948	135333191	+	NM_010128	Emp1	5
chr6	135679822	136123529	-	NM_008171	Grin2b	15
chr6	136277556	136280001	+	NM_001142734	Gm8994	2
chr6	136350340	136364090	-	NM_001201390	E330021D16Rik	2
chr6	136467371	136555900	+	NM_019426	Atf7ip	15
chr6	136560591	136610414	-	NM_025806	Plbd1	11
chr6	136645804	136730263	-	NM_145067	Gucy2c	26
chr6	136750073	136752952	-	NM_175652	Hist4h4	1
chr6	136756768	136758595	+	NM_177688	H2afj	1
chr6	136762174	136776737	-	NM_021714	Wbp11	12
chr6	136777363	136789075	+	NM_178776	BC049715	3
chr6	136778451	136783971	-	NM_001039558	C030030A07Rik	2
chr6	136796971	136806121	-	NM_026639	Art4	3
chr6	136820955	136824326	-	NM_008597	Mgp	4
chr6	136855907	136870701	-	NM_026983	Erp27	7
chr6	136872229	136890238	-	NM_007486	Arhgdib	6
chr6	136903043	136912004	+	NM_023898	Pde6h	4
chr6	137003345	137118239	-	NM_001164214	Rerg	4
chr6	137359241	137413154	+	NM_001164402	Ptpro	16
chr6	137425765	137597641	-	NM_007945	Eps8	22
chr6	137683602	137700451	+	NM_011499	Strap	10
chr6	137703097	137786393	+	NM_172733	Dera	9
chr6	137932110	138028437	-	NM_177787	Slc15a5	9
chr6	138089057	138105273	+	NM_019946	Mgst1	4
chr6	138313001	138530489	-	NM_207222	Lmo3	5
chr6	138605613	138606965	-	NM_015777	Igbp1b	1
chr6	139264117	139271097	-	NR_045149	4922502N22Rik	4
chr6	139441702	139450430	-	NM_001128090	Rergl	5
chr6	139789965	139917804	+	NM_011084	Pik3c2g	16
chr6	139938242	139989938	-	NM_054066	Plcz1	14
chr6	139990045	139991307	+	NM_007605	Capza3	1
chr6	140372619	140543427	+	NM_144920	Plekha5	31
chr6	140571183	140604002	+	NM_178803	Aebp2	8
chr6	141197789	141447872	+	NM_018779	Pde3a	16
chr6	141289073	141292908	+	NR_033555	Gm10400	1
chr6	141472906	141518698	+	NM_021471	Slco1c1	15
chr6	141578038	141635156	+	NM_020495	Slco1b2	16
chr6	141753960	141804692	-	NM_030687	Slco1a4	17
chr6	141855801	141895483	-	NM_013797	Slco1a1	14
chr6	141920716	141957266	-	NM_001081318	Gm6614	14
chr6	142034288	142134670	-	NM_023718	Slco1a6	15
chr6	142182749	142271470	-	NM_130861	Slco1a5	15
chr6	142246944	142252339	+	NM_010491	Iapp	3
chr6	142294216	142311144	+	NM_183165	Pyroxd1	12
chr6	142298861	142335607	-	NM_001204907	Recql	16
chr6	142335762	142352378	+	NM_025872	Golt1b	5
chr6	142371132	142421629	-	NM_145572	Gys2	17
chr6	142438768	142456463	-	NM_008492	Ldhb	8
chr6	142513458	142519876	-	NM_008428	Kcnj8	3
chr6	142536381	142650794	-	NM_021041	Abcc9	41
chr6	142563114	142574982	+	NR_037679	5330439B14Rik	2
chr6	142705205	142724234	+	NM_009908	Cmas	8
chr6	142734300	142752986	-	NM_001145390	Gm766	6
chr6	142762750	142782014	+	NR_045707	Gm7457	7
chr6	142770060	142912972	-	NM_011374	St8sia1	5
chr6	142959439	143048627	-	NM_001109688	5730419I09Rik	25
chr6	143115749	143157066	+	NM_029250	Etnk1	8
chr6	143194407	143246399	+	NR_027803	D6Ertd474e	4
chr6	143541872	143599808	-	NR_045732	1700060C16Rik	5
chr6	143776944	144158088	-	NM_011444	Sox5	15
chr6	144621387	144642352	+	NR_040519	4933425H06Rik	3
chr6	144942354	145024677	-	NM_007532	Bcat1	11
chr6	145070258	145123448	+	NM_008511	Lrmp	19
chr6	145123391	145159490	-	NM_177222	Casc1	16
chr6	145159653	145165062	+	NM_001163628	Lyrm5	3
chr6	145165218	145198751	-	NM_021284	Kras	5
chr6	145199071	145200376	+	NR_045598	Gm15706	2
chr6	145336144	145340743	+	NR_003625	1700073E17Rik	1
chr6	145345754	145383445	-	NM_028742	Ifltd1	10
chr6	145564482	145569997	+	NM_009449	Tuba3b	5
chr6	145756902	145766104	+	NM_027760	Rassf8	4
chr6	145811256	145813860	-	NM_024469	Bhlhe41	5
chr6	145882666	145913745	+	NM_010656	Sspn	3
chr6	146060001	146450434	-	NM_019923	Itpr2	57
chr6	146498153	146526357	-	NM_138757	4933424B01Rik	18
chr6	146526432	146547720	+	NM_026218	Fgfr1op2	7
chr6	146550797	146583114	-	NM_026281	Tm7sf3	12
chr6	146591100	146599122	+	NM_025315	Med21	4
chr6	146595698	146596324	-	NR_038089	Gm6654	1
chr6	146605739	146613925	+	NR_046277	4930479D17Rik	3
chr6	146673451	146727336	+	NM_172734	Stk38l	14
chr6	146754051	146781168	+	NM_172309	Arntl2	15
chr6	146798631	146819926	+	NM_027059	1700023A16Rik	10
chr6	146837015	146980545	+	NM_001170433	Ppfibp1	28
chr6	146899822	146902943	-	NM_028509	1700034J05Rik	3
chr6	146981058	146982040	+	NM_025620	Rep15	1
chr6	146991291	147019424	+	NM_145573	Mrps35	8
chr6	147023583	147035554	-	NM_001034903	Gm5887	3
chr6	147039596	147061300	+	NM_001081237	Klhdc5	3
chr6	147128762	147156816	+	NR_033640	E330012B07Rik	3
chr6	147200631	147212607	-	NM_008970	Pthlh	4
chr6	147424392	147581134	+	NM_025911	Ccdc91	13
chr6	147638762	147650896	+	NR_033636	1700049E15Rik	4
chr6	147995937	148131282	+	NM_178797	Far2	13
chr6	148127839	148160896	-	NM_026168	Ergic2	14
chr6	148160809	148184185	+	NR_015615	4732416N19Rik	2
chr6	148180951	148392874	-	NM_198967	Tmtc1	20
chr6	148303177	148304118	+	NR_003634	Rps4y2	1
chr6	148555307	148562831	-	NR_045867	Gm6313	3
chr6	148719205	148779989	-	NM_001081113	Ipo8	25
chr6	148791033	148844648	-	NM_181541	Caprin2	19
chr6	148869580	148894954	-	NM_019643	Fam60a	6
chr6	148936590	149050202	-	NM_177192	Dennd5b	21
chr6	149090034	149099692	+	NM_177101	4833442J19Rik	4
chr6	149106098	149137234	-	NM_001113424	Amn1	7
chr6	149257935	149284185	+	NM_026054	2810474O19Rik	5
chr6	149357407	149507379	+	NM_009753	Bicd1	9
chr7	3128145	3144993	+	NR_001583	Speer9-ps1	4
chr7	3154659	3169204	-	NM_001004153	AU018091	12
chr7	3218626	3218709	+	NR_029640	Mir290	1
chr7	3218784	3221016	+	NR_028425	D7Ertd143e	1
chr7	3218919	3219001	+	NR_029641	Mir291a	1
chr7	3219189	3219271	+	NR_029642	Mir292	1
chr7	3219482	3219561	+	NR_030276	Mir291b	1
chr7	3220343	3220423	+	NR_029643	Mir293	1
chr7	3220641	3220725	+	NR_029644	Mir294	1
chr7	3220773	3220842	+	NR_029645	Mir295	1
chr7	3221510	3249741	-	NM_001033431	Nlrp12	10
chr7	3290555	3299350	+	NM_016969	Myadm	3
chr7	3303657	3331005	+	NM_011102	Prkcc	18
chr7	3336684	3366537	+	NM_133189	Cacng7	5
chr7	3394458	3415366	+	NM_133190	Cacng8	4
chr7	3425422	3435658	+	NM_133183	Cacng6	4
chr7	3489956	3503433	-	NM_177363	Tarm1	6
chr7	3561416	3567735	-	NM_175632	Oscar	5
chr7	3568974	3571763	+	NM_025348	Ndufa3	4
chr7	3571925	3581486	-	NM_023524	Tfpt	6
chr7	3581586	3594086	+	NM_001159714	Prpf31	14
chr7	3596870	3612711	+	NM_146176	Cnot3	18
chr7	3607563	3607649	+	NR_039587	Mir3572	1
chr7	3611708	3617442	-	NM_027203	Leng1	4
chr7	3617355	3629155	-	NM_181820	Tmc4	15
chr7	3629390	3645127	-	NM_029934	Mboat7	8
chr7	3645211	3652637	+	NM_001164205	Tsen34	5
chr7	3655642	3658499	+	NM_029767	Rps9	5
chr7	3664106	3671984	-	NM_011095	Lilrb3	15
chr7	3788411	3796653	-	NM_011089	Pira2	10
chr7	3788416	3867086	-	NM_011087	Pira1	10
chr7	3789723	3849722	-	NM_011094	Pira7	10
chr7	3789728	3849694	-	NM_011091	Pira4	10
chr7	3789755	3849695	-	NM_011088	Pira11	10
chr7	3835813	3849694	-	NM_001166672	Gm14548	10
chr7	3859881	3867103	-	NM_011090	Lilra6	9
chr7	3958674	4014806	-	NM_178611	Lair1	7
chr7	4025726	4072330	-	NR_033568	9430041J12Rik	9
chr7	4071134	4087843	+	NM_021324	Ttyh1	14
chr7	4077941	4088528	-	NR_033548	D030047H15Rik	3
chr7	4088657	4099775	+	NM_172736	Leng8	15
chr7	4099784	4101474	-	NM_175529	Leng9	1
chr7	4102861	4116301	-	NM_021454	Cdc42ep5	3
chr7	4189355	4195065	+	NM_001081239	Lilra5	6
chr7	4225790	4234530	+	NM_008848	Pira6	9
chr7	4289325	4296766	+	NM_010746	Ncr1	7
chr7	4320314	4349346	-	NM_001163014	Gp6	8
chr7	4377266	4397259	-	NM_175372	Rdh13	7
chr7	4416343	4430844	+	NM_026146	Eps8l1	20
chr7	4418846	4422486	-	NR_028416	D630041G03Rik	1
chr7	4433122	4453282	-	NM_029834	Ppp1r12c	22
chr7	4456264	4467577	-	NM_011618	Tnnt1	14
chr7	4469909	4474045	-	NM_009406	Tnni3	8
chr7	4474558	4484044	-	NM_001033548	6030429G01Rik	12
chr7	4491366	4498169	-	NM_016908	Syt5	8
chr7	4500215	4555643	-	NM_207270	Ptprh	20
chr7	4579641	4582084	-	NM_023440	Tmem86b	3
chr7	4583096	4610552	-	NM_172894	Ppp6r1	24
chr7	4612122	4636565	-	NM_024172	Hspbp1	8
chr7	4642529	4657029	+	NM_001168572	Brsk1	10
chr7	4658433	4676853	-	NM_177887	Tmem150b	5
chr7	4691728	4699116	+	NM_146177	Suv420h2	9
chr7	4703396	4704504	-	NM_183406	Cox6b2	3
chr7	4704828	4722872	-	NM_172895	Fam71e2	11
chr7	4723979	4729743	-	NM_008350	Il11	5
chr7	4734541	4735942	+	NM_030028	Tmem190	5
chr7	4736386	4741162	-	NM_029384	2210411K11Rik	2
chr7	4744566	4746149	+	NM_009081	Rpl28	5
chr7	4759615	4763942	-	NM_133777	Ube2s	4
chr7	4777153	4796298	-	NM_172737	Shisa7	6
chr7	4796561	4817781	-	NM_026158	Isoc2b	6
chr7	4828654	4847318	+	NM_001101598	Isoc2a	6
chr7	4866818	4873605	+	NM_170759	Zfp628	3
chr7	4873852	4876608	+	NM_201355	Nat14	3
chr7	4877445	4896399	+	NM_173008	A430110N23Rik	14
chr7	4908682	4915950	-	NM_001146329	Sbk2	4
chr7	4916861	4922563	-	NM_001200041	Gm1078	4
chr7	4944453	4947703	-	NM_026741	Zfp579	2
chr7	4958657	4966330	-	NM_001110329	Fiz1	3
chr7	4967109	4970090	+	NM_025324	Zfp524	2
chr7	4971977	4984825	+	NM_001033383	Zfp865	3
chr7	4986047	4990048	-	NM_001039532	Zfp784	2
chr7	5003133	5005325	+	NM_026900	Zfp580	2
chr7	5008327	5012386	+	NM_146178	Ccdc106	5
chr7	5013744	5031547	+	NM_133671	U2af2	12
chr7	5031836	5049780	+	NM_010147	Epn1	12
chr7	5061388	5068513	-	NM_138954	Rfpl4	3
chr7	5076543	5077552	-	NM_009028	Rasl2-9-ps	1
chr7	5098091	5099024	-	NM_001166706	Vmn1r55	1
chr7	5146517	5148349	-	NM_030740	Vmn1r56	1
chr7	5172079	5173012	+	NM_001166734	Vmn1r57	1
chr7	5250148	5302637	-	NM_177690	Nlrp2	12
chr7	5302142	5312283	+	NR_003622	Gm5065	1
chr7	5360491	5364747	-	NM_030739	Vmn1r58	2
chr7	5405428	5406361	-	NM_207543	Vmn1r59	1
chr7	5432057	5445453	-	NM_001081405	Vmn2r28	6
chr7	5495798	5496701	-	NM_001166732	Vmn1r60	1
chr7	5562012	5562915	-	NM_001166733	Vmn1r61	1
chr7	5626205	5628199	+	NM_030741	Vmn1r62	1
chr7	5626923	5627826	+	NM_001167567	Vmn1r186	1
chr7	5753949	5757047	-	NM_030742	Vmn1r63	2
chr7	5754330	5755233	-	NM_001167568	Vmn1r187	1
chr7	5835181	5836144	-	NM_207544	Vmn1r64	1
chr7	5959351	5962612	-	NM_030738	Vmn1r65	3
chr7	5996762	6056751	+	NM_031389	Nlrp4c	10
chr7	6083090	6107573	-	NM_001013012	Zfp787	3
chr7	6124114	6144706	+	NM_001146024	Zfp444	5
chr7	6148691	6167739	+	NM_178028	Galp	6
chr7	6173879	6191014	+	NM_133204	Zscan5b	6
chr7	6204311	6233463	+	NM_001177416	Gm6792	11
chr7	6238181	6259485	+	NM_001024928	Zfp667	5
chr7	6267266	6282036	-	NM_001033249	Zfp583	5
chr7	6316014	6335315	+	NM_001112805	Zfp78	4
chr7	6336027	6349347	+	NM_175247	Zfp28	7
chr7	6367885	6383797	+	NM_001134752	Gm16532	4
chr7	6392612	6393578	+	NM_177061	Olfr1344	1
chr7	6413221	6414166	+	NM_146915	Olfr1336	1
chr7	6426822	6427764	+	NM_146916	Olfr1346	1
chr7	6432926	6439524	-	NM_146914	Olfr5	2
chr7	6440623	6441583	-	NM_146385	Olfr1347	1
chr7	6453996	6454935	-	NM_146913	Olfr1348	1
chr7	6467184	6468138	-	NM_207136	Olfr1349	1
chr7	6522703	6523630	+	NM_146389	Olfr1350	1
chr7	6628153	6649143	-	NM_011769	Zim1	8
chr7	6658670	6683130	-	NM_008817	Peg3	9
chr7	6659470	6660335	+	NR_023846	Peg3as	1
chr7	6683451	6919931	+	NM_021323	Usp29	8
chr7	6756297	6756381	+	NR_037213	Mir3099	1
chr7	6908396	6929373	-	NR_036631	Zim3	7
chr7	6948095	6955802	+	NM_020572	Aurkc	7
chr7	7067393	7074187	-	NM_172738	Zfp954	5
chr7	7083388	7089466	-	NM_029584	Zfp773	4
chr7	7124063	7136271	+	NM_146179	Zfp418	4
chr7	7154832	7162709	-	NM_145577	Zfp772	5
chr7	7165706	7231000	-	NR_003555	Vmn2r29	7
chr7	7235026	7252222	-	NM_011334	Clcn4-2	13
chr7	7264984	7290204	-	NM_009490	Vmn2r30	6
chr7	7336695	7352338	-	NM_001105062	Vmn2r31	6
chr7	7416679	7432684	-	NM_001105063	Vmn2r32	6
chr7	7503677	7519497	-	NM_001105065	Vmn2r33	6
chr7	7624539	7642109	-	NM_001105066	Vmn2r34	6
chr7	7829363	7855173	-	NM_001105068	Vmn2r36	6
chr7	8246254	8270798	+	NM_001105151	Vmn2r47	6
chr7	8639867	8851885	+	NM_001105067	Vmn2r35	6
chr7	8954256	8972357	+	NM_009489	Vmn2r37	6
chr7	9080031	9103001	+	NM_001105070	Vmn2r38	6
chr7	9147158	9163091	+	NM_001105071	Vmn2r39	6
chr7	9246438	9270107	+	NM_001105072	Vmn2r40	6
chr7	9638310	9655801	+	NM_001105075	Vmn2r45	6
chr7	9744079	9759858	+	NM_001105074	Vmn2r44	6
chr7	9866726	9882971	+	NM_198961	Vmn2r43	6
chr7	9927006	9944061	+	NM_009493	Vmn2r42	6
chr7	9965778	9989425	+	NM_001105073	Vmn2r41	6
chr7	10034292	10041283	+	NR_015598	2810047C21Rik1	6
chr7	10339984	10355920	-	NM_001105076	Vmn2r46	6
chr7	10512972	10538934	-	NM_001105152	Vmn2r48	6
chr7	10561593	10577488	-	NM_001105156	Vmn2r49	6
chr7	10622583	10638527	-	NM_001105178	Vmn2r50	6
chr7	10672546	10691008	-	NM_001105179	Vmn2r51	6
chr7	10744000	10761635	-	NM_001105191	Vmn2r52	6
chr7	10859176	10860700	-	NM_134230	Vmn1r66	1
chr7	11032137	11033136	+	NM_134229	Vmn1r67	1
chr7	11072572	11080730	-	NM_009577	Zik1	4
chr7	11112558	11113518	-	NM_001172072	Vmn1r68	1
chr7	11165104	11166836	-	NM_145842	Vmn1r69	1
chr7	11218935	11219832	+	NM_134228	Vmn1r70	1
chr7	11273141	11315507	+	NM_172481	Nlrp4b	9
chr7	11332850	11334887	-	NM_145848	Vmn1r71	1
chr7	11379589	11384414	-	NR_033707	Zscan4a	4
chr7	11486088	11490399	-	NM_001185173	Zscan4b	4
chr7	11591093	11595896	+	NM_001013765	Zscan4c	4
chr7	11746991	11751497	-	NM_001100186	Zscan4d	4
chr7	11891726	11896031	-	NM_001161802	Zscan4e	4
chr7	11983263	11987667	+	NM_001110316	Zscan4f	4
chr7	12254947	12255868	-	NM_145843	Vmn1r72	1
chr7	12341605	12342517	+	NM_134203	Vmn1r73	1
chr7	12432123	12433038	+	NM_134206	Vmn1r74	1
chr7	12465691	12466609	+	NM_134207	Vmn1r75	1
chr7	12515659	12516634	-	NM_134205	Vmn1r76	1
chr7	12626647	12627568	+	NM_001166731	Vmn1r77	1
chr7	12737812	12738754	+	NM_134208	Vmn1r78	1
chr7	12761541	12762462	+	NM_001166835	Vmn1r79	1
chr7	12778313	12779240	+	NM_134204	Vmn1r80	1
chr7	12806664	12811156	+	NR_046074	Gm4224	3
chr7	12845107	12846028	-	NM_134210	Vmn1r81	1
chr7	12890153	12891068	+	NM_134234	Vmn1r82	1
chr7	12906556	12907477	-	NM_134209	Vmn1r83	1
chr7	12947156	12948113	-	NM_134233	Vmn1r84	1
chr7	13000496	13007840	-	NM_001033820	Zfp551	4
chr7	13063653	13068063	+	NM_001039951	Zfp606	4
chr7	13097899	13141670	+	NM_028434	2900092C05Rik	6
chr7	13166818	13191893	-	NM_001104644	Vmn2r53	5
chr7	13200581	13221483	-	NM_001081449	Vmn2r54	5
chr7	13237054	13270340	-	NM_001104645	Vmn2r55	5
chr7	13279346	13318454	-	NM_001104648	Vmn2r56	6
chr7	13353440	13361007	-	NM_001017955	Zscan18	6
chr7	13389126	13404209	-	NM_026046	Zfp329	2
chr7	13420158	13435933	+	NM_022981	Zfp110	8
chr7	13466526	13478771	+	NM_153802	Zfp128	4
chr7	13483163	13493588	+	NM_001001447	Zscan22	3
chr7	13507659	13512035	+	NM_009095	Rps5	6
chr7	13512764	13516421	+	NM_029809	2310014L17Rik	2
chr7	13551212	13559171	+	NM_178732	Zfp324	4
chr7	13563196	13571065	+	NM_001168561	Zfp446	5
chr7	13573695	13583541	-	NM_009512	Slc27a5	10
chr7	13591014	13595149	-	NM_001024699	Zbtb45	3
chr7	13609500	13616381	+	NM_011588	Trim28	17
chr7	13617354	13620126	-	NM_026885	Chmp2a	6
chr7	13620468	13623327	-	NM_145578	Ube2m	6
chr7	13627651	13640113	-	NM_145819	Mzf1	6
chr7	13669637	13670564	-	NM_145847	Vmn1r85	1
chr7	13687345	13688296	-	NM_001167536	Vmn1r86	1
chr7	13716819	13717707	-	NM_134227	Vmn1r87	1
chr7	13763067	13764018	+	NM_001167537	Vmn1r88	1
chr7	13804687	13805638	+	NM_134226	Vmn1r89	1
chr7	13844315	13864070	-	NM_177312	6330408A02Rik	4
chr7	13862661	13896776	+	NM_001199310	Lig1	29
chr7	13911015	13946017	+	NM_001168504	Pla2g4c	16
chr7	13983503	13994227	+	NM_013877	Cabp5	6
chr7	14036189	14058798	+	NM_001033418	Bsph1	5
chr7	14140214	14156416	-	NM_001080942	Bsph2	5
chr7	14209315	14256156	+	NM_001184980	Sult2a5	6
chr7	14318854	14364986	+	NM_009286	Sult2a2	4
chr7	14381594	14422759	-	NM_001111296	Sult2a1	6
chr7	14495025	14574937	-	NM_001101534	Sult2a4	6
chr7	14652903	14708342	-	NM_001101586	Sult2a3	6
chr7	14807751	14840219	-	NM_001081325	Sult2a6	6
chr7	14996034	15023900	-	NM_001199306	2810007J24Rik	7
chr7	15050507	15078275	-	NM_001184981	Sult2a7	7
chr7	15146519	15208415	-	NR_045119	Gm18756	12
chr7	15146590	15147520	-	NM_001244031	Vmn1r90	1
chr7	15245056	15251345	+	NM_001038676	Gm4745	4
chr7	15974199	15983892	+	NM_145708	Obox2	4
chr7	16132605	16142195	+	NM_027802	Obox1	4
chr7	16210654	16225126	-	NM_145707	Obox3	5
chr7	16335718	16344623	+	NM_145709	Obox5	4
chr7	16418598	16425028	-	NM_145710	Obox6	3
chr7	16451295	16465304	-	NM_007770	Crx	4
chr7	16486994	16489379	+	NM_001145190	Crxos1	3
chr7	16502556	16507720	-	NM_009156	Sepw1	6
chr7	16523184	16531457	-	NM_133831	Gltscr2	13
chr7	16524110	16524209	-	NR_028539	Snord23	1
chr7	16534335	16552884	-	NM_153068	Ehd2	6
chr7	16556610	16584844	-	NM_001081418	Gltscr1	14
chr7	16657290	16681677	+	NM_001099277	Zfp541	16
chr7	16683991	16703324	+	NM_025898	Napa	11
chr7	16705224	16712865	+	NM_133727	Kptn	12
chr7	16715648	16745860	+	NM_148946	Slc8a2	10
chr7	16760728	16771852	+	NM_008627	Meis3	13
chr7	16782569	16807381	-	NM_027883	Dhx34	17
chr7	16819933	16827680	-	NM_001146005	Gpr77	2
chr7	16832093	16844687	-	NM_001173550	C5ar1	2
chr7	16857361	16859041	-	NM_001136270	Prr24	1
chr7	16860812	16870008	-	NM_172297	Ccdc9	11
chr7	16894931	16903683	+	NM_133234	Bbc3	4
chr7	16912402	16973134	-	NM_019748	Sae1	9
chr7	16986544	17023045	+	NM_198631	Zc3h4	14
chr7	17038127	17040839	+	NM_026938	Tmem160	3
chr7	17041069	17062129	-	NM_008718	Npas1	12
chr7	17079821	17200342	-	NM_172739	Grlf1	7
chr7	17234378	17242827	-	NR_003247	Ceacam-ps1	3
chr7	17256679	17261054	-	NM_175315	Ceacam15	3
chr7	17307277	17311459	+	NM_011927	Ceacam9	3
chr7	17323792	17334639	+	NM_198613	Ap2s1	5
chr7	17366694	17383623	+	NM_009201	Slc1a5	9
chr7	17394615	17402081	-	NM_173430	Fkrp	3
chr7	17401237	17426280	+	NM_133789	Strn4	18
chr7	17428413	17455810	+	NM_178900	Prkd2	18
chr7	17460665	17472650	+	NM_001081655	Dact3	4
chr7	17477134	17480784	+	NM_010320	Gng8	4
chr7	17491838	17496254	+	NM_008967	Ptgir	2
chr7	17500727	17509381	-	NM_007590	Calm3	6
chr7	17530030	17534177	+	NM_001099636	Pnmal2	1
chr7	17545143	17547669	+	NM_001007569	Pnmal1	3
chr7	17579936	17581994	+	NM_001101535	Ccdc8	1
chr7	17589989	17613263	-	NM_011155	Ppp5c	13
chr7	17616341	17642028	-	NM_016868	Hif3a	15
chr7	17659388	17684320	+	NM_007676	Psg16	5
chr7	17735748	17748580	+	NM_054059	Ceacam3	7
chr7	17788825	17801105	+	NM_054064	Psg29	5
chr7	18257661	18267409	+	NR_002857	Psg-ps1	5
chr7	18298600	18346470	+	NM_028480	Ceacam5	9
chr7	18398030	18400976	+	NM_025957	Ceacam14	3
chr7	18557515	18563905	+	NM_023289	Ceacam11	4
chr7	18595237	18598837	+	NM_028171	Ceacam13	3
chr7	18651277	18663335	+	NM_001162523	Ceacam12	4
chr7	18761842	18767211	+	NM_001003393	Igfl3	4
chr7	18830695	18851441	+	NM_153749	Mill1	5
chr7	18933550	18940342	-	NM_001163685	Psg18	3
chr7	19007884	19017404	-	NM_054063	Psg28	5
chr7	19059930	19069498	-	NM_001029893	Psg26	5
chr7	19105050	19117576	-	NM_054060	Psg25	5
chr7	19141862	19152654	-	NM_001037168	Psg27	5
chr7	19191691	19201850	-	NM_020261	Psg23	5
chr7	19232002	19242074	-	NM_027403	Psg21	5
chr7	19259714	19271341	-	NM_054058	Psg20	6
chr7	19303438	19312597	+	NM_001004152	Psg22	5
chr7	19371650	19374763	+	NR_024208	Sycp1-ps1	1
chr7	19374473	19383859	-	NM_011964	Psg19	5
chr7	19399285	19406940	-	NM_007677	Psg17	5
chr7	19425314	19444002	+	NM_153761	Mill2	6
chr7	19470038	19475787	+	NM_009402	Pglyrp1	3
chr7	19476232	19495753	-	NM_001033314	Ccdc61	14
chr7	19511236	19550668	+	NM_001029877	Nova2	4
chr7	19572872	19574311	+	NM_194064	Nanos2	1
chr7	19576593	19587115	+	NM_145579	Mypop	3
chr7	19589413	19592112	+	NM_178757	Irf2bp1	1
chr7	19598631	19608888	-	NM_008260	Foxa3	2
chr7	19609725	19639971	+	NM_026605	Sympk	27
chr7	19640035	19659796	+	NM_031255	Rsph6a	6
chr7	19661548	19668124	+	NM_010058	Dmwd	5
chr7	19669197	19679169	+	NM_001190491	Dmpk	13
chr7	19672176	19672241	+	NR_037282	Mir3100	1
chr7	19679892	19683694	+	NM_011383	Six5	3
chr7	19705207	19723610	+	NM_175530	Fbxo46	2
chr7	19725565	19734545	-	NM_026111	Qpctl	7
chr7	19735186	19738075	+	NM_026943	Snrpd2	3
chr7	19742473	19751476	-	NM_001080815	Gipr	14
chr7	19766518	19791831	+	NM_028153	Eml2	19
chr7	19766813	19766911	+	NR_029763	Mir330	1
chr7	19797886	19809525	+	NM_175668	Gpr4	2
chr7	19813737	19832166	+	NM_207525	Opa3	2
chr7	19842278	19857203	-	NM_009499	Vasp	13
chr7	19862155	19865398	-	NM_177691	Ppm1n	5
chr7	19868015	19881509	+	NM_013648	Rtn2	10
chr7	19888044	19895394	-	NM_008036	Fosb	4
chr7	19930419	19941873	+	NM_007948	Ercc1	10
chr7	19941357	19944832	-	NM_145822	Cd3eap	3
chr7	19946564	19963882	+	NM_001010836	Ppp1r13l	13
chr7	19967387	19981041	+	NM_007949	Ercc2	23
chr7	19971991	19972066	+	NR_030759	Mir343	1
chr7	19979788	19985205	-	NM_146182	Klc3	13
chr7	19996442	20006932	+	NM_007710	Ckm	8
chr7	20011423	20043843	-	NM_172279	Mark4	17
chr7	20091152	20093680	-	NM_177692	Bloc1s3	2
chr7	20094077	20101494	+	NM_025960	Trappc6a	6
chr7	20104079	20110399	+	NM_027116	Nkpd1	4
chr7	20116315	20147747	-	NM_199149	Ppp1r37	13
chr7	20150297	20158692	-	NM_027189	Gemin7	2
chr7	20162635	20166005	+	NM_022409	Zfp296	3
chr7	20166391	20189817	-	NM_016680	Clasrp	21
chr7	20191570	20214787	-	NM_009046	Relb	11
chr7	20216928	20250379	-	NM_019649	Clptm1	14
chr7	20256927	20262213	-	NM_009695	Apoc2	4
chr7	20263442	20266765	-	NM_007385	Apoc4	3
chr7	20274829	20277945	-	NM_007469	Apoc1	3
chr7	20281592	20284515	-	NM_009696	Apoe	4
chr7	20286661	20300778	-	NM_016871	Tomm40	10
chr7	20309511	20334922	-	NM_001159724	Pvrl2	6
chr7	20341486	20355881	-	NM_020486	Bcam	15
chr7	20365066	20382158	-	NM_023224	Cblc	12
chr7	20393810	20408104	-	NM_033601	Bcl3	9
chr7	20437445	20446648	-	NM_001033419	Ceacam16	6
chr7	20461090	20473314	-	NM_177036	Ceacam19	7
chr7	20488926	20506492	-	NM_027514	Pvr	8
chr7	20522653	20536092	-	NM_027308	2210010C17Rik	5
chr7	20550760	20576460	+	NM_027839	Ceacam20	12
chr7	20593371	20648287	+	NM_194058	Nlrp9b	10
chr7	20686506	20687430	+	NM_001166736	Vmn1r91	1
chr7	20707004	20707928	-	NM_001167148	Gm16442	1
chr7	20707004	20707928	-	NM_001167149	Gm16451	1
chr7	20723471	20724437	-	NM_001167573	Gm10666	1
